"OTU","Treatment","Day","log2FoldChange","p"
"OTU.1889","13CCPS","14",0.307496774677209,0.674650657000219
"OTU.260","13CCPS","14",1.28413995986206,0.0182733460490693
"OTU.3860","13CCPS","14",-0.409372440439379,0.983480062629946
"OTU.255","13CCPS","14",0.494283746794007,0.506135210001008
"OTU.1288","13CCPS","14",0.166971687497671,0.823890028453435
"OTU.2147","13CCPS","14",0.14766698912996,0.796386859452103
"OTU.62","13CCPS","14",-0.257218120016084,0.979608509627959
"OTU.4446","13CCPS","14",0.386493072364508,0.608972351143705
"OTU.745","13CCPS","14",0.151956267122886,0.793675061407759
"OTU.1007","13CCPS","14",0.394306224542053,0.598853267218932
"OTU.1948","13CCPS","14",0.0947807708007863,0.877891533626664
"OTU.498","13CCPS","14",0.58929181407855,0.409487145245693
"OTU.348","13CCPS","14",0.603631903870407,0.383678863774421
"OTU.1631","13CCPS","14",0.371581114376141,0.632250355365064
"OTU.608","13CCPS","14",1.7071288954422,0.00201973129666353
"OTU.333","13CCPS","14",1.20052326395079,0.0319832243329118
"OTU.132","13CCPS","14",2.24538258620316,3.26696268287829e-06
"OTU.3446","13CCPS","14",0.710159866955141,0.294316787960204
"OTU.350","13CCPS","14",0.443667414674971,0.555875604853198
"OTU.517","13CCPS","14",0.152138998940073,0.797097177384684
"OTU.3584","13CCPS","14",-0.378226039687825,0.994955452971187
"OTU.3892","13CCPS","14",-0.424600327596897,0.996468835664111
"OTU.1739","13CCPS","14",0.0749805163814873,0.842869417921134
"OTU.2168","13CCPS","14",0.631700912088317,0.360635349235624
"OTU.524","13CCPS","14",-0.429202789931284,0.986963252922491
"OTU.3755","13CCPS","14",0.840405687968355,0.207851303582693
"OTU.5952","13CCPS","14",0.620787543676468,0.386601471762992
"OTU.293","13CCPS","14",0.320015134213014,0.695058381391145
"OTU.1391","13CCPS","14",0.463447079002853,0.535247269072604
"OTU.385","13CCPS","14",0.242146994604515,0.736022417105805
"OTU.130","13CCPS","14",0.669535773274607,0.286536266301945
"OTU.2790","13CCPS","14",0.0180828093100872,0.878850726457414
"OTU.151","13CCPS","14",-0.353530591497773,0.989215600879443
"OTU.1453","13CCPS","14",1.03327431487976,0.10545775378119
"OTU.88","13CCPS","14",0.64326011898069,0.335073571930818
"OTU.688","13CCPS","14",0.763733614741691,0.254503886156686
"OTU.82","13CCPS","14",0.00425321250599825,0.953953689423724
"OTU.1162","13CCPS","14",0.719042479661454,0.28371139357707
"OTU.212","13CCPS","14",0.461739747399262,0.542597176926592
"OTU.110","13CCPS","14",1.24603026988746,0.0135933190582984
"OTU.931","13CCPS","14",0.147484237202928,0.796307718725833
"OTU.61","13CCPS","14",-0.243614570152613,0.988271507636945
"OTU.490","13CCPS","14",0.14821324953821,0.795213272408162
"OTU.192","13CCPS","14",0.233485472667713,0.744274032095434
"OTU.404","13CCPS","14",-0.387553060786391,0.983025972487867
"OTU.1608","13CCPS","14",0.139946210704556,0.797919947082718
"OTU.1741","13CCPS","14",0.227651289374316,0.737730465160559
"OTU.1107","13CCPS","14",0.601567540890815,0.396045210208236
"OTU.2084","13CCPS","14",-0.0336952688871615,0.891467744786377
"OTU.444","13CCPS","14",-0.100309850091079,0.946375141642907
"OTU.1438","13CCPS","14",-0.106429780871817,0.930315606448772
"OTU.443","13CCPS","14",0.0870267123081896,0.860247322445985
"OTU.1228","13CCPS","14",-0.00991006384688332,0.897960700989434
"OTU.1021","13CCPS","14",0.390392713222305,0.603936570342298
"OTU.1049","13CCPS","14",-0.781295892329338,0.999020795364262
"OTU.1178","13CCPS","14",-0.148761749956583,0.938454195974541
"OTU.887","13CCPS","14",-0.136089092038693,0.927665522755356
"OTU.399","13CCPS","14",-0.336309213619774,0.981387349253283
"OTU.5610","13CCPS","14",-0.247292844420194,0.960743609194688
"OTU.899","13CCPS","14",-0.551111936514969,0.99623507499761
"OTU.1389","13CCPS","14",0.62060692804566,0.387396708174879
"OTU.389","13CCPS","14",1.22360058981138,0.0182123645665082
"OTU.1029","13CCPS","14",0.14053024677479,0.797700600962655
"OTU.125","13CCPS","14",-0.574522356066981,0.999353551857452
"OTU.1034","13CCPS","14",0.309120498095304,0.670954859340887
"OTU.681","13CCPS","14",1.01527253764109,0.103637923145626
"OTU.929","13CCPS","14",0.16856196005265,0.789413429373241
"OTU.503","13CCPS","14",-0.322785915234707,0.980036183341066
"OTU.686","13CCPS","14",-0.721413305099883,0.998811829161249
"OTU.1430","13CCPS","14",-0.28262421106394,0.965195254242316
"OTU.2193","13CCPS","14",0.135777966905095,0.800639184836212
"OTU.1862","13CCPS","14",0.137671180988215,0.799580738308024
"OTU.588","13CCPS","14",0.549721748661186,0.453274919165963
"OTU.2117","13CCPS","14",-0.0371869671295976,0.892909116880549
"OTU.505","13CCPS","14",-0.218244827329849,0.956621926054634
"OTU.694","13CCPS","14",-0.0124308427132266,0.885567890306788
"OTU.1257","13CCPS","14",-0.177546634179643,0.943851689123504
"OTU.738","13CCPS","14",0.224155696929414,0.740273342102784
"OTU.828","13CCPS","14",0.353933026327179,0.64714767345443
"OTU.405","13CCPS","14",0.449322526671608,0.555222634346582
"OTU.164","13CCPS","14",-0.644672345313147,0.999897706701133
"OTU.888","13CCPS","14",-0.137228948656144,0.928012734293423
"OTU.330","13CCPS","14",-0.0767795272977781,0.932489905963383
"OTU.2550","13CCPS","14",-0.158730429560354,0.954506632510022
"OTU.594","13CCPS","14",-0.0745715299301597,0.934869438699322
"OTU.610","13CCPS","14",0.658880924356265,0.35658370263827
"OTU.254","13CCPS","14",-0.791759671584842,0.999878376600199
"OTU.583","13CCPS","14",-0.250717916917071,0.973368484645447
"OTU.1242","13CCPS","14",-0.346470248589197,0.975783234125366
"OTU.530","13CCPS","14",0.311137602396676,0.669381133313628
"OTU.1601","13CCPS","14",0.565513896107167,0.439303118656705
"OTU.417","13CCPS","14",0.235356145807214,0.745833035275838
"OTU.3811","13CCPS","14",-0.128840053984204,0.935400870011408
"OTU.494","13CCPS","14",-0.229458989005297,0.972501768529262
"OTU.273","13CCPS","14",1.30778522074087,0.0193500901015678
"OTU.5680","13CCPS","14",0.525061760771904,0.474106670226254
"OTU.442","13CCPS","14",0.434997094092388,0.573131864427164
"OTU.5985","13CCPS","14",0.421567041214209,0.584003608947733
"OTU.651","13CCPS","14",0.159427109325574,0.799520982830747
"OTU.423","13CCPS","14",-0.10186259097606,0.938535152734162
"OTU.1000","13CCPS","14",-0.0330328994700535,0.891338451790448
"OTU.607","13CCPS","14",0.377490109535335,0.62003220716091
"OTU.458","13CCPS","14",0.160460696926913,0.823491955687469
"OTU.794","13CCPS","14",0.0454765664164964,0.871120604225592
"OTU.469","13CCPS","14",-0.840098999815461,0.999932865969876
"OTU.152","13CCPS","14",-0.0256352180618044,0.954977315885844
"OTU.901","13CCPS","14",-0.282587553234112,0.965189463956293
"OTU.238","13CCPS","14",-1.49046294117073,0.999999984153335
"OTU.1104","13CCPS","14",0.224103717204521,0.740452076698548
"OTU.656","13CCPS","14",0.15210659984401,0.793686588346017
"OTU.699","13CCPS","14",0.0215535170745738,0.906257868820771
"OTU.1012","13CCPS","14",-0.0387192305103632,0.904909218818921
"OTU.228","13CCPS","14",1.49375892569132,0.0093668912299878
"OTU.221","13CCPS","14",-0.195300777359596,0.973529848373788
"OTU.105","13CCPS","14",-0.318493877050525,0.993913912169255
"OTU.1053","13CCPS","14",-0.0898942895211407,0.938626974255453
"OTU.4514","13CCPS","14",0.218941771037486,0.741146639134171
"OTU.2933","13CCPS","14",0.145382183008691,0.798104408401694
"OTU.2747","13CCPS","14",-0.0348922224944083,0.892112302658867
"OTU.1031","13CCPS","14",-0.0120137463141754,0.885002279825136
"OTU.321","13CCPS","14",0.235013033442977,0.738523766906575
"OTU.179","13CCPS","14",-0.108832905897875,0.921822772462755
"OTU.373","13CCPS","14",0.0251641130407391,0.873821952161105
"OTU.5001","13CCPS","14",0.166425666685205,0.790329302692418
"OTU.245","13CCPS","14",0.213008471259237,0.775034595444649
"OTU.450","13CCPS","14",-0.290055165941483,0.977036243471782
"OTU.1771","13CCPS","14",0.394888356225779,0.598392129845944
"OTU.353","13CCPS","14",0.170476828496769,0.791075855576715
"OTU.1071","13CCPS","14",0.804286251377601,0.238146861963268
"OTU.32","13CCPS","14",-0.422522692633337,0.999321517035841
"OTU.1018","13CCPS","14",-0.0601033910052263,0.919815886575153
"OTU.448","13CCPS","14",-0.42294426696198,0.996660501362547
"OTU.207","13CCPS","14",0.36764406523478,0.633190999343289
"OTU.2718","13CCPS","14",-0.112562029080302,0.923090042168569
"OTU.864","13CCPS","14",-0.0639187497218865,0.911963152221241
"OTU.666","13CCPS","14",0.298985821795717,0.693874713377691
"OTU.421","13CCPS","14",0.733554408988369,0.275134526602055
"OTU.633","13CCPS","14",0.643974759047968,0.361135871964841
"OTU.701","13CCPS","14",-0.0110849367003219,0.884782131301031
"OTU.463","13CCPS","14",0.613855875804171,0.386287632044681
"OTU.1507","13CCPS","14",0.219707493084934,0.740581444484053
"OTU.811","13CCPS","14",0.391590153894476,0.599962403323171
"OTU.805","13CCPS","14",0.0467800296022399,0.870068089784495
"OTU.1222","13CCPS","14",0.14147929320257,0.79691219829634
"OTU.344","13CCPS","14",0.00212084224239098,0.897661252268895
"OTU.265","13CCPS","14",0.481579752691888,0.521235774406936
"OTU.310","13CCPS","14",1.41401128996286,0.0127785363306703
"OTU.900","13CCPS","14",2.6812618814722,3.47287751144733e-07
"OTU.1131","13CCPS","14",1.73703545068517,0.000956886056802264
"OTU.119","13CCPS","14",2.45197631146652,4.01893652937381e-07
"OTU.507","13CCPS","14",1.25179544145093,0.0274296627823243
"OTU.327","13CCPS","14",1.83596385979769,0.000602875940296752
"OTU.1754","13CCPS","14",2.32677010116781,4.77162653588969e-06
"OTU.302","13CCPS","14",1.00479228474851,0.0690200402763408
"OTU.1392","13CCPS","14",-0.209064322746645,0.949017040260853
"OTU.4926","13CCPS","14",0.0374587467316282,0.872087471472489
"OTU.984","13CCPS","14",-0.136970003083676,0.953249786206661
"OTU.830","13CCPS","14",-0.217293128351557,0.956628027239255
"OTU.1115","13CCPS","14",0.00745658613356771,0.879428546129289
"OTU.246","13CCPS","14",-0.0583119452596223,0.941048102227433
"OTU.1756","13CCPS","14",0.552129368212248,0.450949310304073
"OTU.2020","13CCPS","14",-0.120779227517269,0.988955785729626
"OTU.10","13CCPS","14",-0.726226551803491,0.999999615580167
"OTU.5419","13CCPS","14",-0.300096035270957,0.97867911398403
"OTU.2561","13CCPS","14",0.10278039934341,0.877733145221141
"OTU.690","13CCPS","14",-0.542389162742527,0.995667329621593
"OTU.3114","13CCPS","14",0.31296090836106,0.667703195314417
"OTU.324","13CCPS","14",-0.25726643397521,0.97880731653019
"OTU.5491","13CCPS","14",0.382567062969681,0.612028689690682
"OTU.28","13CCPS","14",1.98350694255477,6.59588117824307e-05
"OTU.832","13CCPS","14",1.44238564954181,0.0118676087694143
"OTU.165","13CCPS","14",2.25715119929679,5.54527199871142e-06
"OTU.2955","13CCPS","14",0.762445704572501,0.227467129885607
"OTU.592","13CCPS","14",0.930296234520578,0.129643075364243
"OTU.19","13CCPS","14",2.00824901092685,1.53336133458272e-05
"OTU.65","13CCPS","14",0.141140148472742,0.890469525061232
"OTU.637","13CCPS","14",0.309988173273336,0.670344015470858
"OTU.209","13CCPS","14",0.0816588883815071,0.89098018530648
"OTU.2131","13CCPS","14",0.166197790227353,0.790798289796534
"OTU.529","13CCPS","14",0.316140251104978,0.672427350005038
"OTU.5538","13CCPS","14",-1.20420867676216,0.999998554946149
"OTU.16","13CCPS","14",-0.238412055162712,0.999665314090942
"OTU.827","13CCPS","14",0.14806070833656,0.795555847629746
"OTU.3857","13CCPS","14",0.313428976817166,0.6673154779982
"OTU.386","13CCPS","14",0.0350551300978585,0.903782428473497
"OTU.41","13CCPS","14",0.166882801478869,0.87324548045002
"OTU.5046","13CCPS","14",0.221569855756053,0.739203385746898
"OTU.1702","13CCPS","14",0.46914339529027,0.529299350796201
"OTU.205","13CCPS","14",-0.0148698279276698,0.93722532506366
"OTU.2207","13CCPS","14",0.174501440357838,0.788453214369851
"OTU.306","13CCPS","14",0.56072270236412,0.438052879665189
"OTU.4627","13CCPS","14",0.0211046771326854,0.876719249046641
"OTU.292","13CCPS","14",-0.294568561788236,0.992644858165257
"OTU.4393","13CCPS","14",0.801778410605034,0.235046783423244
"OTU.71","13CCPS","14",0.0690744631236428,0.912921418963064
"OTU.239","13CCPS","14",-0.871265446594617,0.99986710992788
"OTU.3775","13CCPS","14",2.53296389662068,1.13481867510648e-06
"OTU.766","13CCPS","14",2.48582974009762,1.63040075796926e-07
"OTU.116","13CCPS","14",-0.531300209084562,0.999716357529669
"OTU.347","13CCPS","14",0.278067544902506,0.733093956160765
"OTU.798","13CCPS","14",0.89721801424828,0.171171246303532
"OTU.762","13CCPS","14",0.0225013474631194,0.875831489854207
"OTU.81","13CCPS","14",0.814522652653608,0.16658815497515
"OTU.90","13CCPS","14",2.16338681971969,2.63358184196246e-05
"OTU.1727","13CCPS","14",1.88962822280788,0.000496487623140416
"OTU.544","13CCPS","14",0.314723231861035,0.67566171145254
"OTU.665","13CCPS","14",-0.231989621273089,0.977003286723577
"OTU.250","13CCPS","14",0.24868364282078,0.731689529828289
"OTU.1455","13CCPS","14",-0.359427615286071,0.983093548247294
"OTU.4981","13CCPS","14",0.510917124402128,0.489268479405607
"OTU.89","13CCPS","14",1.06803434374373,0.0879434752070693
"OTU.515","13CCPS","14",-0.871068048342226,0.999998944274766
"OTU.576","13CCPS","14",-0.0917317625649212,0.950764111874921
"OTU.27","13CCPS","14",-0.879444460948538,0.999999783771344
"OTU.5712","13CCPS","14",-0.528546475424718,0.99935876410255
"OTU.17","13CCPS","14",-0.0891030253560568,0.988876076025667
"OTU.851","13CCPS","14",1.19244956399704,0.0425335476417934
"OTU.802","13CCPS","14",-0.215302040187455,0.956208949570038
"OTU.38","13CCPS","14",-0.0436540912933498,0.988831231031564
"OTU.233","13CCPS","14",-0.36714098960535,0.992515841424594
"OTU.5259","13CCPS","14",-0.478015655196959,0.999695825686633
"OTU.20","13CCPS","14",-0.639235031667867,0.99999889032211
"OTU.2294","13CCPS","14",-1.39177829792855,0.999999955286298
"OTU.5555","13CCPS","14",0.593468487371687,0.392039166083855
"OTU.3302","13CCPS","14",-0.881027504635942,0.999947849384474
"OTU.5298","13CCPS","14",-0.377912785711291,0.994156033707391
"OTU.1414","13CCPS","14",-0.24766272761338,0.970595251838537
"OTU.4969","13CCPS","14",-0.0284534742109918,0.939603507035008
"OTU.3473","13CCPS","14",0.203880159489767,0.785711421441499
"OTU.73","13CCPS","14",0.253148725627589,0.817296701056683
"OTU.1028","13CCPS","14",0.155471704588218,0.818165598087274
"OTU.123","13CCPS","14",-0.373131407660257,0.998142611952214
"OTU.460","13CCPS","14",0.433396288255488,0.566748796940493
"OTU.1035","13CCPS","14",-0.127594397520138,0.961864551919037
"OTU.5263","13CCPS","14",0.537171214062255,0.464984366893494
"OTU.2381","13CCPS","14",-0.0879249426790512,0.94676714206588
"OTU.4273","13CCPS","14",0.0768777318661354,0.89041321796208
"OTU.621","13CCPS","14",0.134979524667969,0.824306912827923
"OTU.160","13CCPS","14",-0.632403225461739,0.999792592984741
"OTU.109","13CCPS","14",0.369141402147382,0.664297027909912
"OTU.22","13CCPS","14",1.37886039831814,0.00518863180222207
"OTU.240","13CCPS","14",1.37694087612536,0.014121988336934
"OTU.115","13CCPS","14",0.279903345820518,0.783555336963891
"OTU.1685","13CCPS","14",0.610695811844701,0.394644664309795
"OTU.225","13CCPS","14",1.000428352414,0.0895540883623395
"OTU.4822","13CCPS","14",-0.155892192704002,0.974123339282411
"OTU.243","13CCPS","14",1.10281520908366,0.0585110056096908
"OTU.852","13CCPS","14",0.311562676497362,0.668924505558193
"OTU.429","13CCPS","14",1.72099613016335,0.00130300680787667
"OTU.982","13CCPS","14",1.8908763411812,0.000368539968261534
"OTU.5539","13CCPS","14",2.06826410760976,4.38434262895048e-05
"OTU.1087","13CCPS","14",2.31728900096307,8.01572120083757e-06
"OTU.660","13CCPS","14",0.0431992737962257,0.853127503033646
"OTU.206","13CCPS","14",-0.00281383121670581,0.910738129550636
"OTU.263","13CCPS","14",0.429390782143523,0.575111496574751
"OTU.276","13CCPS","14",-0.153521370867246,0.939822186261413
"OTU.1016","13CCPS","14",0.0626166123597962,0.86629645917614
"OTU.2377","13CCPS","14",0.140854540440056,0.79730539454038
"OTU.181","13CCPS","14",0.0113694452218752,0.914329430745485
"OTU.13","13CCPS","14",0.186381371935715,0.892606184423515
"OTU.4884","13CCPS","14",-0.677335578407032,0.999422699181901
"OTU.398","13CCPS","14",0.345540954000303,0.685193353921654
"OTU.486","13CCPS","14",0.236333412629984,0.737401137117841
"OTU.1858","13CCPS","14",0.07312647815817,0.843896255255383
"OTU.126","13CCPS","14",-0.227246330045793,0.97581978701823
"OTU.167","13CCPS","14",-0.477816396761428,0.994228423948601
"OTU.1161","13CCPS","14",-0.492022937059642,0.992245011322457
"OTU.719","13CCPS","14",0.787232762355838,0.240127232936489
"OTU.504","13CCPS","14",0.629520797599652,0.360174150492281
"OTU.235","13CCPS","14",0.482495455673635,0.518117685635198
"OTU.531","13CCPS","14",-0.0890863270090227,0.928868541833796
"OTU.2611","13CCPS","14",0.391913666005849,0.599606256673349
"OTU.1073","13CCPS","14",0.141661516716571,0.796808417275744
"OTU.232","13CCPS","14",-0.37064199235342,0.989013676722353
"OTU.198","13CCPS","14",0.308268624024183,0.686426319033282
"OTU.202","13CCPS","14",-0.463157964535023,0.996948297556987
"OTU.75","13CCPS","14",-0.373431161476824,0.995733423150778
"OTU.1380","13CCPS","14",0.313961111443675,0.666965491041111
"OTU.953","13CCPS","14",0.0428215777893142,0.871107717505635
"OTU.909","13CCPS","14",-0.210213907618669,0.949279254098681
"OTU.885","13CCPS","14",-0.5937543094258,0.997132051311909
"OTU.349","13CCPS","14",0.0718116414277434,0.862199920995487
"OTU.4354","13CCPS","14",0.0758964878942373,0.842267370585596
"OTU.416","13CCPS","14",-0.0674008463998095,0.933674949779939
"OTU.291","13CCPS","14",-0.30341046692286,0.994175492654685
"OTU.129","13CCPS","14",-0.748908195670109,0.999973995973271
"OTU.890","13CCPS","14",0.152571305923392,0.792894077142339
"OTU.86","13CCPS","14",-0.0117441260568601,0.946871949704584
"OTU.76","13CCPS","14",-0.32371766469644,0.992862694374795
"OTU.18","13CCPS","14",-0.0971345449347426,0.991434171518745
"OTU.676","13CCPS","14",-0.356544805642226,0.982675503220731
"OTU.1085","13CCPS","14",-0.325092684626058,0.980616847439501
"OTU.223","13CCPS","14",0.0214415813171566,0.891524662407948
"OTU.673","13CCPS","14",0.314689370832057,0.666260319130165
"OTU.874","13CCPS","14",0.462095215404141,0.536004032506264
"OTU.1004","13CCPS","14",0.0759956139545416,0.842598316683224
"OTU.137","13CCPS","14",0.305821779693142,0.687021611191714
"OTU.564","13CCPS","14",-0.273501505233944,0.982971694327332
"OTU.5468","13CCPS","14",-0.767575422515631,0.999288324680479
"OTU.1719","13CCPS","14",-0.61523516587944,0.999062558433649
"OTU.606","13CCPS","14",-0.245565916548364,0.96031430725701
"OTU.825","13CCPS","14",0.866386824076323,0.194810959289585
"OTU.568","13CCPS","14",0.312728564559851,0.668014841806446
"OTU.200","13CCPS","14",-0.0579846209084886,0.921134650246642
"OTU.3002","13CCPS","14",-0.367885720280902,0.980536626576033
