OTU,shift,Day,Treatment
OTU.1007,0.007153158,30,13CCPS
OTU.1006,,30,13CCPS
OTU.1005,0.000165592,30,13CCPS
OTU.4524,,30,13CCPS
OTU.1003,-0.00036518,30,13CCPS
OTU.4522,,30,13CCPS
OTU.2491,,30,13CCPS
OTU.1001,-0.001169092,30,13CCPS
OTU.2490,0.029962349,30,13CCPS
OTU.4520,-0.001668717,30,13CCPS
OTU.2493,,30,13CCPS
OTU.2492,0.012026905,30,13CCPS
OTU.5447,,30,13CCPS
OTU.5446,,30,13CCPS
OTU.2497,,30,13CCPS
OTU.2879,,30,13CCPS
OTU.2496,,30,13CCPS
OTU.3849,,30,13CCPS
OTU.3848,,30,13CCPS
OTU.4529,0.005068976,30,13CCPS
OTU.3841,,30,13CCPS
OTU.3840,,30,13CCPS
OTU.3843,,30,13CCPS
OTU.3842,,30,13CCPS
OTU.3845,,30,13CCPS
OTU.5449,,30,13CCPS
OTU.3847,,30,13CCPS
OTU.3846,,30,13CCPS
OTU.5448,0.003249339,30,13CCPS
OTU.5300,,30,13CCPS
OTU.5301,,30,13CCPS
OTU.5302,,30,13CCPS
OTU.5303,-0.022512289,30,13CCPS
OTU.5304,,30,13CCPS
OTU.5305,,30,13CCPS
OTU.5306,,30,13CCPS
OTU.5875,,30,13CCPS
OTU.5308,,30,13CCPS
OTU.5309,,30,13CCPS
OTU.5878,,30,13CCPS
OTU.5879,,30,13CCPS
OTU.1551,0.015701667,30,13CCPS
OTU.1550,-0.019553304,30,13CCPS
OTU.1553,0.020907325,30,13CCPS
OTU.1552,0.000894898,30,13CCPS
OTU.1555,0.015486095,30,13CCPS
OTU.1554,0.001493422,30,13CCPS
OTU.1557,0.025291189,30,13CCPS
OTU.1556,,30,13CCPS
OTU.1559,,30,13CCPS
OTU.1558,,30,13CCPS
OTU.3539,-0.004990617,30,13CCPS
OTU.3538,,30,13CCPS
OTU.6054,,30,13CCPS
OTU.3531,,30,13CCPS
OTU.3530,,30,13CCPS
OTU.3533,-0.016057907,30,13CCPS
OTU.3532,,30,13CCPS
OTU.3535,,30,13CCPS
OTU.3534,,30,13CCPS
OTU.3537,,30,13CCPS
OTU.3536,,30,13CCPS
OTU.3027,,30,13CCPS
OTU.3026,,30,13CCPS
OTU.3025,,30,13CCPS
OTU.3024,,30,13CCPS
OTU.3023,-0.009015701,30,13CCPS
OTU.3022,,30,13CCPS
OTU.3021,,30,13CCPS
OTU.3020,,30,13CCPS
OTU.6051,,30,13CCPS
OTU.3029,,30,13CCPS
OTU.3028,,30,13CCPS
OTU.6053,,30,13CCPS
OTU.6052,,30,13CCPS
OTU.902,0.004020089,30,13CCPS
OTU.6059,,30,13CCPS
OTU.6058,,30,13CCPS
OTU.2950,,30,13CCPS
OTU.903,0.016797179,30,13CCPS
OTU.6006,,30,13CCPS
OTU.2951,,30,13CCPS
OTU.900,0.010312947,30,13CCPS
OTU.6007,,30,13CCPS
OTU.2778,-0.005010807,30,13CCPS
OTU.2779,,30,13CCPS
OTU.901,0.028358457,30,13CCPS
OTU.2770,,30,13CCPS
OTU.2771,,30,13CCPS
OTU.2772,,30,13CCPS
OTU.2773,0.044230775,30,13CCPS
OTU.2774,0.035404948,30,13CCPS
OTU.2775,,30,13CCPS
OTU.2776,0.006460181,30,13CCPS
OTU.2777,,30,13CCPS
OTU.6004,-0.021123272,30,13CCPS
OTU.1219,0.021805031,30,13CCPS
OTU.906,0.004324026,30,13CCPS
OTU.1979,,30,13CCPS
OTU.1978,,30,13CCPS
OTU.1977,,30,13CCPS
OTU.1976,,30,13CCPS
OTU.1975,-0.002520077,30,13CCPS
OTU.1974,0.002888855,30,13CCPS
OTU.1973,,30,13CCPS
OTU.1972,0.008404446,30,13CCPS
OTU.1971,0.020658992,30,13CCPS
OTU.1970,,30,13CCPS
OTU.5090,,30,13CCPS
OTU.5091,,30,13CCPS
OTU.5092,,30,13CCPS
OTU.5093,,30,13CCPS
OTU.5094,0.001851996,30,13CCPS
OTU.5095,,30,13CCPS
OTU.5096,,30,13CCPS
OTU.5097,,30,13CCPS
OTU.5098,,30,13CCPS
OTU.5099,,30,13CCPS
OTU.6002,,30,13CCPS
OTU.904,-0.008213627,30,13CCPS
OTU.6003,,30,13CCPS
OTU.905,-0.012553168,30,13CCPS
OTU.6000,,30,13CCPS
OTU.6001,,30,13CCPS
OTU.4321,,30,13CCPS
OTU.4320,,30,13CCPS
OTU.4323,,30,13CCPS
OTU.4322,0.020112704,30,13CCPS
OTU.4325,,30,13CCPS
OTU.4324,,30,13CCPS
OTU.4327,,30,13CCPS
OTU.4326,,30,13CCPS
OTU.4329,,30,13CCPS
OTU.4328,,30,13CCPS
OTU.825,-0.011862284,30,13CCPS
OTU.824,0.022925024,30,13CCPS
OTU.1308,0.01709763,30,13CCPS
OTU.1309,-0.009750902,30,13CCPS
OTU.1304,-0.006519532,30,13CCPS
OTU.1305,0.007582981,30,13CCPS
OTU.1306,-0.000259335,30,13CCPS
OTU.1307,,30,13CCPS
OTU.1300,0.000386118,30,13CCPS
OTU.1301,0.024588406,30,13CCPS
OTU.1302,-0.003984371,30,13CCPS
OTU.1303,,30,13CCPS
OTU.827,-0.005719086,30,13CCPS
OTU.826,0.002552568,30,13CCPS
OTU.821,-0.028116256,30,13CCPS
OTU.820,0.012864554,30,13CCPS
OTU.823,0.001921106,30,13CCPS
OTU.3232,0.008905263,30,13CCPS
OTU.3233,0.013207961,30,13CCPS
OTU.3230,-0.003046073,30,13CCPS
OTU.3231,-0.001835607,30,13CCPS
OTU.3236,-0.012422903,30,13CCPS
OTU.3237,,30,13CCPS
OTU.3234,,30,13CCPS
OTU.3235,-0.008284968,30,13CCPS
OTU.3238,,30,13CCPS
OTU.3239,0.006487175,30,13CCPS
OTU.2015,,30,13CCPS
OTU.2014,-0.007081405,30,13CCPS
OTU.2017,0.002504031,30,13CCPS
OTU.2016,0.007743354,30,13CCPS
OTU.2011,0.011767583,30,13CCPS
OTU.2010,-0.035628006,30,13CCPS
OTU.2013,-0.004785174,30,13CCPS
OTU.2012,0.003894378,30,13CCPS
OTU.511,0.012704457,30,13CCPS
OTU.510,0.005053447,30,13CCPS
OTU.513,,30,13CCPS
OTU.2548,,30,13CCPS
OTU.2019,0.006252847,30,13CCPS
OTU.2018,,30,13CCPS
OTU.4910,,30,13CCPS
OTU.516,-0.008222103,30,13CCPS
OTU.5388,,30,13CCPS
OTU.3498,,30,13CCPS
OTU.3499,-0.036011828,30,13CCPS
OTU.3496,,30,13CCPS
OTU.3497,,30,13CCPS
OTU.3494,,30,13CCPS
OTU.3495,-0.035628006,30,13CCPS
OTU.3492,,30,13CCPS
OTU.3493,-0.005079922,30,13CCPS
OTU.3490,,30,13CCPS
OTU.3491,,30,13CCPS
OTU.1369,0.02336546,30,13CCPS
OTU.2518,,30,13CCPS
OTU.2519,0.055876829,30,13CCPS
OTU.1894,-0.018624446,30,13CCPS
OTU.1895,,30,13CCPS
OTU.1896,0.004458281,30,13CCPS
OTU.1897,0.006889953,30,13CCPS
OTU.1890,,30,13CCPS
OTU.1891,,30,13CCPS
OTU.1892,,30,13CCPS
OTU.1893,,30,13CCPS
OTU.1898,0.06487823,30,13CCPS
OTU.1899,0.006419591,30,13CCPS
OTU.6204,0.003393014,30,13CCPS
OTU.6205,,30,13CCPS
OTU.6206,,30,13CCPS
OTU.6207,,30,13CCPS
OTU.6200,,30,13CCPS
OTU.6201,,30,13CCPS
OTU.6202,-0.029446013,30,13CCPS
OTU.6203,0.00488062,30,13CCPS
OTU.6208,,30,13CCPS
OTU.4428,,30,13CCPS
OTU.775,-0.003562457,30,13CCPS
OTU.774,-0.013129242,30,13CCPS
OTU.777,0.000754385,30,13CCPS
OTU.4429,,30,13CCPS
OTU.771,-0.028937713,30,13CCPS
OTU.770,0.004247936,30,13CCPS
OTU.773,0.022065975,30,13CCPS
OTU.772,0.002171143,30,13CCPS
OTU.779,-0.015698239,30,13CCPS
OTU.778,0.027942326,30,13CCPS
OTU.1098,0.024075194,30,13CCPS
OTU.1099,-0.00367129,30,13CCPS
OTU.1094,0.033054018,30,13CCPS
OTU.1095,-0.011451128,30,13CCPS
OTU.1096,-0.030960488,30,13CCPS
OTU.1097,0.000796411,30,13CCPS
OTU.1090,,30,13CCPS
OTU.1091,,30,13CCPS
OTU.1092,0.001335059,30,13CCPS
OTU.1093,0.004418808,30,13CCPS
OTU.4422,,30,13CCPS
OTU.3829,0.034417841,30,13CCPS
OTU.3828,0.020425992,30,13CCPS
OTU.3827,,30,13CCPS
OTU.3826,,30,13CCPS
OTU.3825,,30,13CCPS
OTU.3824,,30,13CCPS
OTU.3823,0.015157647,30,13CCPS
OTU.3822,0.027372729,30,13CCPS
OTU.3821,,30,13CCPS
OTU.3820,,30,13CCPS
OTU.2851,,30,13CCPS
OTU.4421,0.014183525,30,13CCPS
OTU.2850,,30,13CCPS
OTU.4426,,30,13CCPS
OTU.2853,-0.008178713,30,13CCPS
OTU.4427,-0.009880016,30,13CCPS
OTU.2852,,30,13CCPS
OTU.4424,,30,13CCPS
OTU.2855,,30,13CCPS
OTU.4425,,30,13CCPS
OTU.2854,0.008166422,30,13CCPS
OTU.2857,,30,13CCPS
OTU.5804,,30,13CCPS
OTU.5507,,30,13CCPS
OTU.2734,,30,13CCPS
OTU.2227,,30,13CCPS
OTU.5504,,30,13CCPS
OTU.2225,,30,13CCPS
OTU.2222,,30,13CCPS
OTU.2223,-0.026403868,30,13CCPS
OTU.3250,,30,13CCPS
OTU.2220,0.019307644,30,13CCPS
OTU.3251,,30,13CCPS
OTU.5501,,30,13CCPS
OTU.3252,-0.018513628,30,13CCPS
OTU.6235,,30,13CCPS
OTU.3253,,30,13CCPS
OTU.6234,,30,13CCPS
OTU.3254,,30,13CCPS
OTU.5505,,30,13CCPS
OTU.3255,,30,13CCPS
OTU.6236,,30,13CCPS
OTU.3256,,30,13CCPS
OTU.6231,,30,13CCPS
OTU.3257,,30,13CCPS
OTU.6230,0.007394479,30,13CCPS
OTU.5508,,30,13CCPS
OTU.5502,,30,13CCPS
OTU.5509,,30,13CCPS
OTU.5503,,30,13CCPS
OTU.5326,,30,13CCPS
OTU.5327,,30,13CCPS
OTU.5324,,30,13CCPS
OTU.5325,,30,13CCPS
OTU.5322,,30,13CCPS
OTU.5323,,30,13CCPS
OTU.5320,,30,13CCPS
OTU.5321,,30,13CCPS
OTU.5328,,30,13CCPS
OTU.5329,,30,13CCPS
OTU.5500,,30,13CCPS
OTU.2406,0.015874357,30,13CCPS
OTU.6143,,30,13CCPS
OTU.2407,,30,13CCPS
OTU.6142,,30,13CCPS
OTU.6141,,30,13CCPS
OTU.6140,,30,13CCPS
OTU.1537,,30,13CCPS
OTU.1536,0.017917093,30,13CCPS
OTU.1535,0.007328305,30,13CCPS
OTU.1534,0.055876829,30,13CCPS
OTU.1533,0.027517978,30,13CCPS
OTU.1532,,30,13CCPS
OTU.1531,,30,13CCPS
OTU.1530,0.016121059,30,13CCPS
OTU.5278,0.004693344,30,13CCPS
OTU.1539,0.004016025,30,13CCPS
OTU.5279,,30,13CCPS
OTU.6147,,30,13CCPS
OTU.3009,,30,13CCPS
OTU.3008,,30,13CCPS
OTU.3559,,30,13CCPS
OTU.3558,0.032400747,30,13CCPS
OTU.3005,,30,13CCPS
OTU.3004,,30,13CCPS
OTU.3007,,30,13CCPS
OTU.3006,,30,13CCPS
OTU.3553,,30,13CCPS
OTU.3000,0.009447508,30,13CCPS
OTU.3551,,30,13CCPS
OTU.3550,,30,13CCPS
OTU.5274,,30,13CCPS
OTU.5275,,30,13CCPS
OTU.5276,,30,13CCPS
OTU.6146,,30,13CCPS
OTU.188,-0.004599477,30,13CCPS
OTU.5277,,30,13CCPS
OTU.182,0.004522208,30,13CCPS
OTU.183,0.000990774,30,13CCPS
OTU.180,0.000921371,30,13CCPS
OTU.181,-0.008248618,30,13CCPS
OTU.186,-0.009662422,30,13CCPS
OTU.187,-0.01213901,30,13CCPS
OTU.184,0.004980845,30,13CCPS
OTU.185,0.022762971,30,13CCPS
OTU.5272,,30,13CCPS
OTU.2400,,30,13CCPS
OTU.5273,,30,13CCPS
OTU.6145,-0.024361228,30,13CCPS
OTU.907,,30,13CCPS
OTU.982,0.002576716,30,13CCPS
OTU.983,0.000720097,30,13CCPS
OTU.980,0.025129493,30,13CCPS
OTU.981,-0.006402267,30,13CCPS
OTU.986,0.013138795,30,13CCPS
OTU.987,-0.002102734,30,13CCPS
OTU.984,-0.001451828,30,13CCPS
OTU.985,,30,13CCPS
OTU.6144,,30,13CCPS
OTU.989,0.004847648,30,13CCPS
OTU.5836,,30,13CCPS
OTU.2200,0.001555864,30,13CCPS
OTU.2201,,30,13CCPS
OTU.2202,,30,13CCPS
OTU.2203,,30,13CCPS
OTU.2204,,30,13CCPS
OTU.2205,,30,13CCPS
OTU.2206,0.048605215,30,13CCPS
OTU.2207,0.002651592,30,13CCPS
OTU.2208,,30,13CCPS
OTU.2209,,30,13CCPS
OTU.2754,,30,13CCPS
OTU.2755,,30,13CCPS
OTU.2752,,30,13CCPS
OTU.2753,,30,13CCPS
OTU.2750,,30,13CCPS
OTU.2751,,30,13CCPS
OTU.1955,0.014176669,30,13CCPS
OTU.1954,,30,13CCPS
OTU.1957,-0.036060613,30,13CCPS
OTU.1956,,30,13CCPS
OTU.1951,-0.014956592,30,13CCPS
OTU.1950,0.000829382,30,13CCPS
OTU.1953,,30,13CCPS
OTU.1952,-7.64E-05,30,13CCPS
OTU.1959,,30,13CCPS
OTU.1958,,30,13CCPS
OTU.6020,,30,13CCPS
OTU.6021,,30,13CCPS
OTU.4691,,30,13CCPS
OTU.4690,,30,13CCPS
OTU.4693,,30,13CCPS
OTU.4692,0.003579022,30,13CCPS
OTU.4695,,30,13CCPS
OTU.4694,,30,13CCPS
OTU.4697,,30,13CCPS
OTU.4696,,30,13CCPS
OTU.4699,,30,13CCPS
OTU.4698,,30,13CCPS
OTU.4347,-0.009142798,30,13CCPS
OTU.4346,,30,13CCPS
OTU.4345,,30,13CCPS
OTU.4344,0.023665295,30,13CCPS
OTU.4343,,30,13CCPS
OTU.4342,,30,13CCPS
OTU.4341,,30,13CCPS
OTU.4340,,30,13CCPS
OTU.4349,,30,13CCPS
OTU.4348,,30,13CCPS
OTU.6026,,30,13CCPS
OTU.2935,,30,13CCPS
OTU.1322,-0.024988069,30,13CCPS
OTU.4203,,30,13CCPS
OTU.4200,,30,13CCPS
OTU.1321,0.010261624,30,13CCPS
OTU.1326,,30,13CCPS
OTU.1327,,30,13CCPS
OTU.1324,0.007676115,30,13CCPS
OTU.1325,0.002665044,30,13CCPS
OTU.1328,-0.007620648,30,13CCPS
OTU.1329,-0.036385337,30,13CCPS
OTU.6028,,30,13CCPS
OTU.6029,,30,13CCPS
OTU.2989,,30,13CCPS
OTU.2988,,30,13CCPS
OTU.2983,,30,13CCPS
OTU.2982,,30,13CCPS
OTU.2981,,30,13CCPS
OTU.2980,,30,13CCPS
OTU.2987,,30,13CCPS
OTU.2986,,30,13CCPS
OTU.2985,,30,13CCPS
OTU.2984,,30,13CCPS
OTU.808,0.021791348,30,13CCPS
OTU.4974,,30,13CCPS
OTU.4975,,30,13CCPS
OTU.4976,0.032326601,30,13CCPS
OTU.4977,,30,13CCPS
OTU.4970,,30,13CCPS
OTU.4971,,30,13CCPS
OTU.4972,,30,13CCPS
OTU.4973,-0.003266446,30,13CCPS
OTU.4978,,30,13CCPS
OTU.4979,,30,13CCPS
OTU.869,1.42E-07,30,13CCPS
OTU.5443,,30,13CCPS
OTU.868,0.01614648,30,13CCPS
OTU.84,-0.005823112,30,13CCPS
OTU.2076,,30,13CCPS
OTU.5765,,30,13CCPS
OTU.5442,0.010113235,30,13CCPS
OTU.863,0.012807679,30,13CCPS
OTU.6194,,30,13CCPS
OTU.6195,,30,13CCPS
OTU.5441,,30,13CCPS
OTU.6197,,30,13CCPS
OTU.6190,,30,13CCPS
OTU.6191,,30,13CCPS
OTU.6192,,30,13CCPS
OTU.6193,,30,13CCPS
OTU.6198,,30,13CCPS
OTU.6199,,30,13CCPS
OTU.2569,0.005083724,30,13CCPS
OTU.2568,,30,13CCPS
OTU.571,0.011902032,30,13CCPS
OTU.570,0.026704089,30,13CCPS
OTU.577,0.009329982,30,13CCPS
OTU.576,0.012698598,30,13CCPS
OTU.575,-0.008822733,30,13CCPS
OTU.574,-0.000431498,30,13CCPS
OTU.2561,0.004107646,30,13CCPS
OTU.2560,,30,13CCPS
OTU.2563,,30,13CCPS
OTU.2562,0.000128585,30,13CCPS
OTU.2565,0.031223623,30,13CCPS
OTU.2564,,30,13CCPS
OTU.2567,,30,13CCPS
OTU.2566,,30,13CCPS
OTU.5440,,30,13CCPS
OTU.2938,,30,13CCPS
OTU.3618,,30,13CCPS
OTU.3619,,30,13CCPS
OTU.6228,,30,13CCPS
OTU.6229,,30,13CCPS
OTU.3610,0.016761682,30,13CCPS
OTU.3611,,30,13CCPS
OTU.3612,,30,13CCPS
OTU.3613,,30,13CCPS
OTU.3614,,30,13CCPS
OTU.3615,,30,13CCPS
OTU.3616,-0.010647208,30,13CCPS
OTU.3617,,30,13CCPS
OTU.2699,,30,13CCPS
OTU.2698,,30,13CCPS
OTU.2697,-0.000921158,30,13CCPS
OTU.2696,0.066218678,30,13CCPS
OTU.2695,0.021823788,30,13CCPS
OTU.2694,,30,13CCPS
OTU.2693,,30,13CCPS
OTU.2692,,30,13CCPS
OTU.2691,,30,13CCPS
OTU.2690,,30,13CCPS
OTU.4592,0.010855735,30,13CCPS
OTU.4593,,30,13CCPS
OTU.4590,,30,13CCPS
OTU.4591,,30,13CCPS
OTU.4596,,30,13CCPS
OTU.4597,,30,13CCPS
OTU.4594,,30,13CCPS
OTU.4595,,30,13CCPS
OTU.4598,,30,13CCPS
OTU.4599,-0.001101551,30,13CCPS
OTU.3805,,30,13CCPS
OTU.3804,,30,13CCPS
OTU.3807,,30,13CCPS
OTU.3806,,30,13CCPS
OTU.3801,,30,13CCPS
OTU.3800,,30,13CCPS
OTU.3803,-0.017418663,30,13CCPS
OTU.3802,,30,13CCPS
OTU.5445,,30,13CCPS
OTU.3809,,30,13CCPS
OTU.3808,,30,13CCPS
OTU.2529,,30,13CCPS
OTU.2543,,30,13CCPS
OTU.4868,,30,13CCPS
OTU.5444,,30,13CCPS
OTU.2542,,30,13CCPS
OTU.465,0.016321364,30,13CCPS
OTU.464,0.000609463,30,13CCPS
OTU.467,0.00872528,30,13CCPS
OTU.5759,,30,13CCPS
OTU.5758,,30,13CCPS
OTU.2446,0.011537184,30,13CCPS
OTU.5753,,30,13CCPS
OTU.4866,,30,13CCPS
OTU.5751,,30,13CCPS
OTU.5750,,30,13CCPS
OTU.5757,,30,13CCPS
OTU.5756,,30,13CCPS
OTU.5755,,30,13CCPS
OTU.4867,,30,13CCPS
OTU.463,0.001557784,30,13CCPS
OTU.4865,,30,13CCPS
OTU.1920,,30,13CCPS
OTU.2447,,30,13CCPS
OTU.1921,0.017012243,30,13CCPS
OTU.4730,,30,13CCPS
OTU.4731,-0.011638977,30,13CCPS
OTU.4736,,30,13CCPS
OTU.4737,,30,13CCPS
OTU.1926,-0.010581914,30,13CCPS
OTU.4735,,30,13CCPS
OTU.5348,,30,13CCPS
OTU.5349,,30,13CCPS
OTU.5344,,30,13CCPS
OTU.5345,,30,13CCPS
OTU.5346,,30,13CCPS
OTU.5347,,30,13CCPS
OTU.5340,,30,13CCPS
OTU.5341,,30,13CCPS
OTU.5342,,30,13CCPS
OTU.5343,,30,13CCPS
OTU.2544,-0.046233162,30,13CCPS
OTU.3445,,30,13CCPS
OTU.3444,,30,13CCPS
OTU.3447,,30,13CCPS
OTU.3446,-0.024768935,30,13CCPS
OTU.3441,,30,13CCPS
OTU.2448,,30,13CCPS
OTU.3440,,30,13CCPS
OTU.3443,,30,13CCPS
OTU.3442,,30,13CCPS
OTU.2449,,30,13CCPS
OTU.5968,,30,13CCPS
OTU.5969,,30,13CCPS
OTU.5960,,30,13CCPS
OTU.5961,,30,13CCPS
OTU.5962,,30,13CCPS
OTU.5963,,30,13CCPS
OTU.5964,,30,13CCPS
OTU.5965,,30,13CCPS
OTU.5966,-0.006453995,30,13CCPS
OTU.5967,,30,13CCPS
OTU.6220,,30,13CCPS
OTU.1519,,30,13CCPS
OTU.1518,,30,13CCPS
OTU.1515,0.025836005,30,13CCPS
OTU.1514,-0.030726294,30,13CCPS
OTU.1517,0.000914426,30,13CCPS
OTU.1516,,30,13CCPS
OTU.1511,0.002486065,30,13CCPS
OTU.1510,,30,13CCPS
OTU.1513,0.025298926,30,13CCPS
OTU.1512,-0.008249667,30,13CCPS
OTU.6221,,30,13CCPS
OTU.3575,,30,13CCPS
OTU.3574,,30,13CCPS
OTU.3577,,30,13CCPS
OTU.3576,,30,13CCPS
OTU.3571,,30,13CCPS
OTU.3570,,30,13CCPS
OTU.3573,,30,13CCPS
OTU.3572,,30,13CCPS
OTU.3579,0.05241679,30,13CCPS
OTU.3578,,30,13CCPS
OTU.5528,,30,13CCPS
OTU.5529,,30,13CCPS
OTU.968,0.011382704,30,13CCPS
OTU.969,-0.000487307,30,13CCPS
OTU.964,,30,13CCPS
OTU.965,0.017411968,30,13CCPS
OTU.966,0.006776969,30,13CCPS
OTU.967,-0.009035358,30,13CCPS
OTU.960,0.001629419,30,13CCPS
OTU.961,-0.000683082,30,13CCPS
OTU.962,,30,13CCPS
OTU.963,0.001134969,30,13CCPS
OTU.5506,,30,13CCPS
OTU.2735,-0.009117005,30,13CCPS
OTU.2736,,30,13CCPS
OTU.2737,-0.016853327,30,13CCPS
OTU.2730,,30,13CCPS
OTU.2731,,30,13CCPS
OTU.2732,,30,13CCPS
OTU.2733,0.003030056,30,13CCPS
OTU.2738,,30,13CCPS
OTU.2739,,30,13CCPS
OTU.2228,-0.047152131,30,13CCPS
OTU.2229,,30,13CCPS
OTU.2427,-0.015987026,30,13CCPS
OTU.4742,,30,13CCPS
OTU.4369,,30,13CCPS
OTU.4368,,30,13CCPS
OTU.4365,,30,13CCPS
OTU.4364,,30,13CCPS
OTU.4367,,30,13CCPS
OTU.4366,,30,13CCPS
OTU.4361,,30,13CCPS
OTU.4360,,30,13CCPS
OTU.4363,,30,13CCPS
OTU.4362,,30,13CCPS
OTU.5281,,30,13CCPS
OTU.5280,,30,13CCPS
OTU.5283,,30,13CCPS
OTU.5282,0.041105786,30,13CCPS
OTU.5285,,30,13CCPS
OTU.5284,-0.027576348,30,13CCPS
OTU.5287,-0.002236082,30,13CCPS
OTU.5286,,30,13CCPS
OTU.5289,,30,13CCPS
OTU.5288,,30,13CCPS
OTU.1038,0.007410544,30,13CCPS
OTU.1292,0.004338699,30,13CCPS
OTU.1039,,30,13CCPS
OTU.2701,-0.001250682,30,13CCPS
OTU.1032,0.00229069,30,13CCPS
OTU.1033,-0.013262019,30,13CCPS
OTU.1030,0.002986173,30,13CCPS
OTU.1031,-0.017797559,30,13CCPS
OTU.1036,0.000364907,30,13CCPS
OTU.1037,-0.000578305,30,13CCPS
OTU.1708,0.007327104,30,13CCPS
OTU.1709,,30,13CCPS
OTU.4958,,30,13CCPS
OTU.4959,,30,13CCPS
OTU.559,0.018390839,30,13CCPS
OTU.558,,30,13CCPS
OTU.229,0.001514442,30,13CCPS
OTU.228,0.011398251,30,13CCPS
OTU.4952,,30,13CCPS
OTU.1701,0.012371897,30,13CCPS
OTU.225,0.008969258,30,13CCPS
OTU.556,0.003503197,30,13CCPS
OTU.1704,,30,13CCPS
OTU.222,0.005374494,30,13CCPS
OTU.553,0.010226395,30,13CCPS
OTU.220,0.012551384,30,13CCPS
OTU.1850,,30,13CCPS
OTU.1851,,30,13CCPS
OTU.1852,,30,13CCPS
OTU.1853,-0.001446836,30,13CCPS
OTU.1854,0.013366488,30,13CCPS
OTU.1855,-0.009474565,30,13CCPS
OTU.1856,,30,13CCPS
OTU.1857,0.023189807,30,13CCPS
OTU.1858,-0.000675657,30,13CCPS
OTU.1859,,30,13CCPS
OTU.1848,0.00942143,30,13CCPS
OTU.3638,,30,13CCPS
OTU.3639,,30,13CCPS
OTU.3636,,30,13CCPS
OTU.3637,,30,13CCPS
OTU.3634,,30,13CCPS
OTU.3635,,30,13CCPS
OTU.3632,,30,13CCPS
OTU.3633,,30,13CCPS
OTU.3630,-0.001878408,30,13CCPS
OTU.3631,,30,13CCPS
OTU.5476,,30,13CCPS
OTU.5477,,30,13CCPS
OTU.5474,,30,13CCPS
OTU.5475,,30,13CCPS
OTU.5472,,30,13CCPS
OTU.5473,,30,13CCPS
OTU.2507,,30,13CCPS
OTU.5470,,30,13CCPS
OTU.5471,,30,13CCPS
OTU.2506,-0.0031153,30,13CCPS
OTU.5478,,30,13CCPS
OTU.5972,,30,13CCPS
OTU.5479,,30,13CCPS
OTU.2505,,30,13CCPS
OTU.5975,,30,13CCPS
OTU.4918,,30,13CCPS
OTU.2504,0.051522595,30,13CCPS
OTU.5771,,30,13CCPS
OTU.5770,,30,13CCPS
OTU.5773,-0.005875348,30,13CCPS
OTU.5772,-0.038194405,30,13CCPS
OTU.5775,0.030462087,30,13CCPS
OTU.5774,,30,13CCPS
OTU.5777,,30,13CCPS
OTU.5776,,30,13CCPS
OTU.5779,,30,13CCPS
OTU.5778,,30,13CCPS
OTU.4877,,30,13CCPS
OTU.1464,0.003053923,30,13CCPS
OTU.2501,,30,13CCPS
OTU.2468,0.006608135,30,13CCPS
OTU.5362,,30,13CCPS
OTU.2883,,30,13CCPS
OTU.2880,,30,13CCPS
OTU.2881,-0.013955307,30,13CCPS
OTU.4914,,30,13CCPS
OTU.2887,0.010113235,30,13CCPS
OTU.2884,,30,13CCPS
OTU.2885,,30,13CCPS
OTU.5368,,30,13CCPS
OTU.2889,0.014866808,30,13CCPS
OTU.2469,,30,13CCPS
OTU.4009,,30,13CCPS
OTU.4819,,30,13CCPS
OTU.1289,-0.033590803,30,13CCPS
OTU.1288,-0.00509738,30,13CCPS
OTU.1285,,30,13CCPS
OTU.1284,-0.003942063,30,13CCPS
OTU.1287,,30,13CCPS
OTU.1286,0.000759337,30,13CCPS
OTU.1281,-0.015414213,30,13CCPS
OTU.1280,-0.005727189,30,13CCPS
OTU.1283,0.006355026,30,13CCPS
OTU.1282,0.000401503,30,13CCPS
OTU.5784,,30,13CCPS
OTU.5785,0.00966254,30,13CCPS
OTU.4818,,30,13CCPS
OTU.5786,,30,13CCPS
OTU.5787,0.003353322,30,13CCPS
OTU.5948,,30,13CCPS
OTU.5949,,30,13CCPS
OTU.5946,,30,13CCPS
OTU.5780,,30,13CCPS
OTU.5944,-0.001338469,30,13CCPS
OTU.5945,,30,13CCPS
OTU.5942,,30,13CCPS
OTU.5943,,30,13CCPS
OTU.5940,,30,13CCPS
OTU.5781,,30,13CCPS
OTU.5782,,30,13CCPS
OTU.1359,0.005543396,30,13CCPS
OTU.5783,,30,13CCPS
OTU.4013,,30,13CCPS
OTU.4012,,30,13CCPS
OTU.4011,,30,13CCPS
OTU.4010,,30,13CCPS
OTU.4017,,30,13CCPS
OTU.4016,-0.015374634,30,13CCPS
OTU.4015,,30,13CCPS
OTU.4014,,30,13CCPS
OTU.4019,,30,13CCPS
OTU.4018,,30,13CCPS
OTU.1358,0.010238856,30,13CCPS
OTU.1771,-0.002062005,30,13CCPS
OTU.1770,0.013713262,30,13CCPS
OTU.946,-0.003416808,30,13CCPS
OTU.947,-0.01999037,30,13CCPS
OTU.944,0.019173228,30,13CCPS
OTU.945,,30,13CCPS
OTU.942,0.034257201,30,13CCPS
OTU.943,-0.003304064,30,13CCPS
OTU.940,0.005994951,30,13CCPS
OTU.941,-0.034958408,30,13CCPS
OTU.948,,30,13CCPS
