sparsity_threshold,Day,Treatment,OTU,log2FoldChange,p,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Rank8,padj
0.55,30,PS,OTU.113,0.853028158,0.376547974,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.978,0.75328304,0.496621603,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.80,0.309203539,0.891386346,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.69,-0.078838668,0.985794577,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Parasegetibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.216,0.278530816,0.88224485,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.3388,0.599258342,0.670773482,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA,NA,NA,1
0.55,30,PS,OTU.360,0.168492952,0.936604521,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavisolibacter,NA,NA,1
0.55,30,PS,OTU.275,0.069581911,0.961484373,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavisolibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.4614,0.354470552,0.838423512,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavisolibacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.99,-0.400384664,0.998956517,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavisolibacter,NA,NA,1
0.55,30,PS,OTU.145,0.221899307,0.916151687,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.697,0.652202771,0.596040941,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,NA,NA,1
0.55,30,PS,OTU.2338,0.422920809,0.796350549,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavihumibacter,NA,NA,1
0.55,30,PS,OTU.147,0.577261799,0.66777177,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.419,0.152484261,0.939428243,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.5980,1.002713322,0.264610648,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.72,0.598263102,0.65560462,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.570,1.455317326,0.036382504,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Fluviicola,uncultured_bacterium,NA,0.526168709
0.55,30,PS,OTU.159,-0.044632224,0.984859985,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,uncultured_bacterium,NA,1
0.55,30,PS,OTU.107,0.372003301,0.844204694,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,NA,1
0.55,30,PS,OTU.2379,0.231121162,0.900691424,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,uncultured_bacterium,NA,1
0.55,30,PS,OTU.14,-0.474010101,0.999364391,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,uncultured_bacterium,NA,1
0.55,30,PS,OTU.6203,0.08867084,0.945850469,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,NA,1
0.55,30,PS,OTU.865,0.671511867,0.589652541,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NS11-12_marine_group,uncultured_Bacteroidetes_bacterium,NA,NA,1
0.55,30,PS,OTU.822,0.748461875,0.501547747,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NS11-12_marine_group,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.338,0.159958311,0.931197001,Bacteria,Candidate_division_WS3,uncultured_bacterium,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.294,0.437634677,0.792542843,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.648,-0.437386458,0.998762962,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.650,0.779174035,0.470337153,Bacteria,Planctomycetes,OM190,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.663,1.518756688,0.03239899,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,NA,NA,0.509384113
0.55,30,PS,OTU.473,1.466601992,0.033830769,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,NA,NA,0.517519335
0.55,30,PS,OTU.1135,0.326533442,0.874452738,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,uncultured_bacterium,NA,1
0.55,30,PS,OTU.351,1.520446231,0.015851682,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,NA,NA,0.31903486
0.55,30,PS,OTU.217,1.217025624,0.1273785,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,uncultured_bacterium,NA,1
0.55,30,PS,OTU.356,0.772782709,0.476967699,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,uncultured_bacterium,NA,1
0.55,30,PS,OTU.700,1.443248422,0.042996315,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Rhodopirellula,NA,NA,0.554308222
0.55,30,PS,OTU.484,2.147267589,0.000925451,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Rhodopirellula,uncultured_Planctomycetaceae_bacterium,NA,0.050151845
0.55,30,PS,OTU.1062,1.00525122,0.261837563,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,uncultured_bacterium,NA,1
0.55,30,PS,OTU.285,1.908274982,0.002829872,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pir4_lineage,uncultured_planctomycete,NA,0.088983752
0.55,30,PS,OTU.3196,0.516065692,0.72742783,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pir4_lineage,uncultured_planctomycete,NA,1
0.55,30,PS,OTU.256,0.483819635,0.764224054,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pir4_lineage,uncultured_planctomycete,NA,1
0.55,30,PS,OTU.619,-0.084664409,0.982885041,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,NA,NA,1
0.55,30,PS,OTU.586,0.594854494,0.644901193,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.1313,-0.170832422,0.987979061,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata,uncultured_bacterium,NA,1
0.55,30,PS,OTU.313,1.416474879,0.038665225,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata,uncultured_bacterium,NA,0.533768711
0.55,30,PS,OTU.117,0.635211172,0.627670671,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata,uncultured_bacterium,NA,1
0.55,30,PS,OTU.1001,-0.07828913,0.982675429,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata,uncultured_bacterium,NA,1
0.55,30,PS,OTU.5580,-0.099563228,0.98232921,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Singulisphaera,NA,NA,1
0.55,30,PS,OTU.602,0.912141316,0.340563542,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,uncultured_Planctomyces_sp.,NA,1
0.55,30,PS,OTU.552,0.688139716,0.566671601,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,uncultured_planctomycete,NA,1
0.55,30,PS,OTU.1093,0.670969532,0.576367337,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,uncultured_bacterium,NA,1
0.55,30,PS,OTU.364,0.391255161,0.844256233,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,uncultured_bacterium,NA,1
0.55,30,PS,OTU.150,1.381704354,0.043597739,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,uncultured_bacterium,NA,0.554308222
0.55,30,PS,OTU.204,2.30654155,9.02E-05,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,Planctomyces_sp._Io1-3,NA,0.008505588
0.55,30,PS,OTU.468,0.217464067,0.929423301,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.920,0.896962785,0.354877855,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,uncultured_bacterium,NA,1
0.55,30,PS,OTU.600,1.555931135,0.020677368,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,uncultured_bacterium,NA,0.377528724
0.55,30,PS,OTU.354,0.320575658,0.875290666,Bacteria,Planctomycetes,Phycisphaerae,WD2101_soil_group,uncultured_bacterium,NA,NA,NA,1
0.55,30,PS,OTU.359,0.390367644,0.817002313,Bacteria,Planctomycetes,Phycisphaerae,WD2101_soil_group,uncultured_bacterium,NA,NA,NA,1
0.55,30,PS,OTU.341,0.590825536,0.654654854,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,NA,NA,1
0.55,30,PS,OTU.47,-0.164632723,0.994786931,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,uncultured_bacterium,NA,1
0.55,30,PS,OTU.683,0.707532686,0.540730345,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,uncultured_bacterium,NA,1
0.55,30,PS,OTU.124,-0.429382502,0.999868014,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.111,-0.169433519,0.99159599,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.211,0.210122527,0.922794569,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.540,-0.925393686,0.999993046,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.1503,-0.086636351,0.984004673,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.108,-0.683212859,0.999977306,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.2013,-0.325431256,0.999294273,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.118,-0.281392799,0.999431718,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.328,-0.307275752,0.998139429,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.168,-0.491514498,0.999656828,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.178,-0.499096794,0.999782894,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.5706,-0.534933919,0.99964675,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.253,-0.249155366,0.99536137,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.146,-0.865440698,0.999999485,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.128,0.030267433,0.978338213,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.3616,-0.595985828,0.999936581,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.5978,-0.674535816,0.99999772,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.36,-0.952300357,0.999999995,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.1800,-0.315346513,0.997573214,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.536,-0.402813863,0.999885318,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.44,-0.211259,0.995924824,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.52,-0.455847747,0.999910216,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.55,-0.342083944,0.999618621,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.1371,-0.428155894,0.999809488,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.189,-0.272559583,0.997696289,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.4283,-0.14010265,0.993901616,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.493,-0.001331226,0.974215142,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.229,-0.206881738,0.994596634,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.67,-0.091102893,0.985081539,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.375,-0.100663938,0.994858806,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.174,-0.243434199,0.996038502,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.1056,-0.188624632,0.993233826,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.289,-0.388412188,0.999221423,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.1715,0.012077138,0.984998465,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.317,0.141488211,0.952558684,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.51,-0.504851149,0.999960309,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.5251,-0.252162613,0.999624025,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.533,-0.131637282,0.992485031,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.5991,0.025573994,0.9769187,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.97,-0.452141764,0.999360779,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.42,-0.081548545,0.991422791,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.5261,-0.083129481,0.995118078,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.284,-0.323671422,0.999641804,Bacteria,Acidobacteria,DA023,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.78,-0.24780907,0.999500469,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.249,-0.16696538,0.993814009,Bacteria,Acidobacteria,DA023,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.283,-0.076521731,0.982311488,Bacteria,Acidobacteria,DA023,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.280,-0.226630342,0.991137765,Bacteria,Acidobacteria,RB25,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.323,-0.893997499,0.999992218,Bacteria,Acidobacteria,RB25,uncultured_Acidobacteria_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.402,-0.320244085,0.995618488,Bacteria,JL-ETNP-Z39,uncultured_bacterium,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.3,-0.488728007,0.999844981,Bacteria,Firmicutes,Bacilli,Bacillales,NA,NA,NA,NA,1
0.55,30,PS,OTU.4743,-0.233807181,0.998077945,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA,NA,NA,1
0.55,30,PS,OTU.9,-0.428512362,0.999666869,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA,NA,NA,1
0.55,30,PS,OTU.8,-0.519118034,0.999413535,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,NA,NA,1
0.55,30,PS,OTU.4121,-0.17313933,0.996805711,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,NA,NA,1
0.55,30,PS,OTU.4390,-0.278406876,0.996483752,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,uncultured_bacterium,NA,1
0.55,30,PS,OTU.1623,-0.369164099,0.999501483,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA,NA,1
0.55,30,PS,OTU.7,-0.121850639,0.993186572,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,uncultured_bacterium,NA,1
0.55,30,PS,OTU.481,-0.315672812,0.996882645,Bacteria,Candidate_division_WS3,uncultured_bacterium,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.286,0.093616838,0.961695514,Bacteria,Candidate_division_WS3,uncultured_bacterium,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.757,-0.054103583,0.977251796,Bacteria,Candidate_division_WS3,uncultured_bacterium,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.190,-0.759990327,0.999956493,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.139,-0.621116893,0.999962128,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.806,-0.532280647,0.999823982,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,NA,NA,1
0.55,30,PS,OTU.1140,-0.068137567,0.980329052,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.374,-0.001172235,0.969595224,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadales_bacterium,NA,NA,1
0.55,30,PS,OTU.388,-0.076939545,0.986156647,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadales_bacterium,NA,NA,1
0.55,30,PS,OTU.85,-0.711803988,0.99999999,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.509,-0.180169888,0.990713221,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,NA,NA,1
0.55,30,PS,OTU.195,-0.07265256,0.985232909,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadetes_bacterium,NA,NA,1
0.55,30,PS,OTU.1291,-0.406051116,0.999857075,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_bacterium,NA,NA,1
0.55,30,PS,OTU.437,0.065732685,0.974403015,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,NA,NA,1
0.55,30,PS,OTU.1280,0.290992497,0.87389623,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadetes_bacterium,NA,NA,1
0.55,30,PS,OTU.224,-0.386803428,0.998574496,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadetes_bacterium,NA,NA,1
0.55,30,PS,OTU.180,0.440801434,0.812546235,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,NA,NA,1
0.55,30,PS,OTU.56,-0.153999418,0.999649705,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadetes_bacterium,NA,NA,1
0.55,30,PS,OTU.337,-0.35010738,0.999185857,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_Gemmatimonadetes_bacterium,NA,NA,1
0.55,30,PS,OTU.457,0.088443689,0.95194882,Bacteria,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,NA,NA,1
0.55,30,PS,OTU.362,0.601901797,0.646082143,Bacteria,Gemmatimonadetes,S0134_terrestrial_group,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.318,-0.051177485,0.986533319,Bacteria,Actinobacteria,MB-A2-108,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.378,-0.605056363,0.999688273,Bacteria,Actinobacteria,MB-A2-108,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.112,-0.490900946,0.999572512,Bacteria,Actinobacteria,MB-A2-108,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.226,-0.375584581,0.997779998,Bacteria,Actinobacteria,MB-A2-108,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.258,-0.11407877,0.984173061,Bacteria,Actinobacteria,MB-A2-108,uncultured_actinobacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.733,0.208869629,0.902542625,Bacteria,Actinobacteria,MB-A2-108,NA,NA,NA,NA,NA,1
0.55,30,PS,OTU.35,-0.461269391,0.999352755,Bacteria,Actinobacteria,MB-A2-108,uncultured_bacterium,NA,NA,NA,NA,1
0.55,30,PS,OTU.415,-0.040027794,0.979756894,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA,NA,1
0.55,30,PS,OTU.409,0.212638318,0.931302421,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA,NA,1
0.55,30,PS,OTU.1529,-0.607201255,0.999593023,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,uncultured,NA,NA,1
0.55,30,PS,OTU.187,-0.114220428,0.985494456,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.542,-0.851116989,0.99998893,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,uncultured,uncultured_bacterium,NA,1
0.55,30,PS,OTU.271,0.249015555,0.904282933,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Ilumatobacter,uncultured_bacterium,NA,1
0.55,30,PS,OTU.6204,0.355767352,0.844464394,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,uncultured,NA,NA,NA,1
0.55,30,PS,OTU.149,-0.128916469,0.996950773,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia,NA,NA,1
0.55,30,PS,OTU.403,-0.407582045,0.998636208,Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,NA,NA,NA,1
0.55,30,PS,OTU.462,1.036220478,0.242749586,Bacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Demequina,NA,NA,NA,1
0.55,30,PS,OTU.4,-0.969326714,0.999999855,Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,NA,NA,NA,1
0.55,30,PS,OTU.37,-0.199366421,0.995342924,Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA,NA,NA,1
0.55,30,PS,OTU.1841,-0.020862833,0.98535495,Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA,NA,NA,1
0.55,30,PS,OTU.244,-1.093477348,0.99999925,Bacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium_,NA,NA,NA,1
0.55,30,PS,OTU.252,-0.37607081,0.999015587,Bacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Promicromonospora,NA,NA,NA,1
0.55,30,PS,OTU.24,-0.343999245,0.997879368,Bacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,NA,NA,NA,1
0.55,30,PS,OTU.303,-0.125376701,0.995848597,Bacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,NA,NA,NA,1
0.55,30,PS,OTU.31,-1.115685629,1,Bacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA,NA,NA,1
0.55,30,PS,OTU.70,-0.188230471,0.997370739,Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,NA,NA,NA,1
0.55,30,PS,OTU.1,-1.330105402,1,Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,NA,NA,NA,1
0.55,30,PS,OTU.1400,-0.267203532,0.994935182,Bacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya,NA,NA,NA,1
0.55,30,PS,OTU.201,-0.411383673,0.999809064,Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA,NA,NA,1
0.55,30,PS,OTU.59,-0.902311861,0.999999941,Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,uncultured_bacterium,NA,NA,1
